projection_1	angle_1	projection_2	angle_2	score
89	240	56	145	98.27770919614586
56	250	90	130	100.52088612536319
90	130	56	250	100.52088612536319
56	235	91	325	207.17184045720418
91	325	56	235	207.17184045720418
56	340	92	20	207.76328866560246
92	20	56	340	207.76328866560246
56	55	93	45	105.74298206154678
93	45	56	55	105.74298206154678
56	325	94	20	115.89397729921777
94	20	56	325	115.89397729921777
56	65	95	75	86.87579150028157
95	75	56	65	86.87579150028157
56	230	96	5	19.60468716986725
96	5	56	230	19.60468716986725
56	150	97	20	40.11835896580675
97	20	56	150	40.11835896580675
56	315	98	140	39.70351839612387
98	140	56	315	39.70351839612387
56	140	99	85	108.11971017489662
99	85	56	140	108.11971017489662
57	335	58	335	13.384855600944611
58	335	57	335	13.384855600944611
57	40	59	30	24.531239151440847
59	30	57	40	24.531239151440847
57	265	60	305	91.03215440981616
60	305	57	265	91.03215440981616
57	190	61	165	108.02644331972982
61	165	57	190	108.02644331972982
57	60	62	100	24.720561607210456
62	100	57	60	24.720561607210456
57	55	63	290	19.00846580244859
63	290	57	55	19.00846580244859
57	20	64	330	88.05704961247146
64	330	57	20	88.05704961247146
57	120	65	225	36.413219620737564
65	225	57	120	36.413219620737564
57	225	66	180	107.2066826279054
66	180	57	225	107.2066826279054
57	130	67	120	21.969482896098732
67	120	57	130	21.969482896098732
57	200	68	80	20.759755423046506
68	80	57	200	20.759755423046506
57	55	69	240	27.626254381963854
69	240	57	55	27.626254381963854
57	80	70	320	168.67395231010192
70	320	57	80	168.67395231010192
57	195	71	115	101.24274679730435
71	115	57	195	101.24274679730435
57	300	72	285	106.2798460890993
72	285	57	300	106.2798460890993
57	260	73	200	106.63861784449016
73	200	57	260	106.63861784449016
57	280	74	80	118.84266516593794
74	80	57	280	118.84266516593794
57	80	75	120	108.30701038636768
75	120	57	80	108.30701038636768
57	210	76	235	121.31012741447657
76	235	57	210	121.31012741447657
57	20	77	45	110.31293345649662
77	45	57	20	110.31293345649662
57	30	78	195	19.081657922354005
78	195	57	30	19.081657922354005
57	265	79	230	62.671195395720694
79	230	57	265	62.671195395720694
57	50	80	45	14.398730511353651
80	45	57	50	14.398730511353651
57	160	81	130	33.477584920978835
81	130	57	160	33.477584920978835
57	110	82	255	34.61102487168612
82	255	57	110	34.61102487168612
57	55	83	55	28.883062372166556
83	55	57	55	28.883062372166556
57	305	84	120	15.150372903617153
84	120	57	305	15.150372903617153
57	260	85	160	215.1114922109112
85	160	57	260	215.1114922109112
57	115	86	35	77.50713557917888
86	35	57	115	77.50713557917888
57	225	87	40	88.56679927882932
87	40	57	225	88.56679927882932
57	125	88	35	22.998170238592923
88	35	57	125	22.998170238592923
57	340	89	125	30.226037694516602
89	125	57	340	30.226037694516602
57	210	90	225	22.156610365605303
90	225	57	210	22.156610365605303
57	60	91	210	106.35474032221876
91	210	57	60	106.35474032221876
57	265	92	140	108.79968694973795
92	140	57	265	108.79968694973795
57	265	93	270	14.653064428190731
93	270	57	265	14.653064428190731
57	235	94	300	16.639597811944874
94	300	57	235	16.639597811944874
57	300	95	125	33.250643291865785
95	125	57	300	33.250643291865785
57	225	96	5	97.33934728785493
96	5	57	225	97.33934728785493
57	40	97	120	76.34491008516497
97	120	57	40	76.34491008516497
57	15	98	355	84.35814710439834
98	355	57	15	84.35814710439834
57	285	99	320	27.325339880944707
99	320	57	285	27.325339880944707
58	50	59	40	26.964415276598725
59	40	58	50	26.964415276598725
58	250	60	250	87.5066233316466
60	250	58	250	87.5066233316466
58	190	61	165	110.9554883847241
61	165	58	190	110.9554883847241
58	290	62	205	26.730055759471345
62	205	58	290	26.730055759471345
58	300	63	185	22.683838933771572
63	185	58	300	22.683838933771572
58	210	64	145	87.6910268272614
64	145	58	210	87.6910268272614
58	120	65	230	31.215547068407407
65	230	58	120	31.215547068407407
58	225	66	180	109.599303615724
66	180	58	225	109.599303615724
58	305	67	295	18.56626210858071
67	295	58	305	18.56626210858071
58	290	68	30	26.006068187449138
68	30	58	290	26.006068187449138
58	115	69	135	28.182056161792044
69	135	58	115	28.182056161792044
58	80	70	320	166.24914290779347
70	320	58	80	166.24914290779347
58	200	71	115	105.52086298708804
71	115	58	200	105.52086298708804
58	190	72	175	110.59071385613635
72	175	58	190	110.59071385613635
58	250	73	20	104.44621947762907
73	20	58	250	104.44621947762907
58	40	74	255	120.55291342033082
74	255	58	40	120.55291342033082
58	255	75	300	105.09276201625765
75	300	58	255	105.09276201625765
58	215	76	235	121.6612768076942
76	235	58	215	121.6612768076942
58	290	77	235	113.33882446880591
77	235	58	290	113.33882446880591
58	260	78	65	18.75425725161326
78	65	58	260	18.75425725161326
58	70	79	240	65.34761879305654
79	240	58	70	65.34761879305654
58	75	80	75	11.05643970705114
80	75	58	75	11.05643970705114
58	295	81	80	34.11860862021597
81	80	58	295	34.11860862021597
58	295	82	120	25.568337060381182
82	120	58	295	25.568337060381182
58	75	83	90	28.24243042618961
83	90	58	75	28.24243042618961
58	165	84	340	14.874891982538594
84	340	58	165	14.874891982538594
58	255	85	75	213.00855968898708
85	75	58	255	213.00855968898708
58	295	86	215	80.28331938005917
86	215	58	295	80.28331938005917
58	120	87	315	92.95355327222151
87	315	58	120	92.95355327222151
58	170	88	140	23.56118672224753
88	140	58	170	23.56118672224753
58	300	89	240	34.71066924860049
89	240	58	300	34.71066924860049
58	90	90	100	20.58801459335665
90	100	58	90	20.58801459335665
58	250	91	25	102.76575079445622
91	25	58	250	102.76575079445622
58	75	92	135	105.87986547054895
92	135	58	75	105.87986547054895
58	40	93	45	13.926772868483276
93	45	58	40	13.926772868483276
58	240	94	310	23.85833325203151
94	310	58	240	23.85833325203151
58	120	95	300	35.50370195433957
95	300	58	120	35.50370195433957
58	110	96	20	97.99421439680955
96	20	58	110	97.99421439680955
58	40	97	120	79.28684231023502
97	120	58	40	79.28684231023502
58	120	98	315	86.22986530917743
98	315	58	120	86.22986530917743
58	285	99	310	24.859268957261076
99	310	58	285	24.859268957261076
59	265	60	110	76.49362857349648
60	110	59	265	76.49362857349648
59	315	61	100	121.14804695376037
61	100	59	315	121.14804695376037
59	245	62	305	13.686124914285147
62	305	59	245	13.686124914285147
59	35	63	285	18.448455177732473
63	285	59	35	18.448455177732473
59	195	64	205	74.75385271831308
64	205	59	195	74.75385271831308
59	135	65	260	39.69996397720606
65	260	59	135	39.69996397720606
59	90	66	355	118.13793810467553
66	355	59	90	118.13793810467553
59	120	67	275	27.583915041835184
67	275	59	120	27.583915041835184
59	315	68	205	20.767538009081008
68	205	59	315	20.767538009081008
59	205	69	40	17.23019405172541
69	40	59	205	17.23019405172541
59	75	70	135	156.16640920173123
70	135	59	75	156.16640920173123
59	55	71	35	113.32439168141926
71	35	59	55	113.32439168141926
59	140	72	280	119.7371928154449
72	280	59	140	119.7371928154449
59	85	73	195	94.97345018807516
73	195	59	85	94.97345018807516
59	95	74	255	130.525988150527
74	255	59	95	130.525988150527
59	215	75	180	94.56197542805114
75	180	59	215	94.56197542805114
59	120	76	130	135.6795436161643
76	130	59	120	135.6795436161643
59	300	77	60	122.05815721031821
77	60	59	300	122.05815721031821
59	215	78	30	28.14930463375802
78	30	59	215	28.14930463375802
59	70	79	240	72.69556617371808
79	240	59	70	72.69556617371808
59	30	80	35	23.362136589241008
80	35	59	30	23.362136589241008
59	145	81	100	31.8672015522717
81	100	59	145	31.8672015522717
59	315	82	145	19.267919860847943
82	145	59	315	19.267919860847943
59	135	83	150	6.483481481211493
83	150	59	135	6.483481481211493
59	210	84	30	18.350693941054583
84	30	59	210	18.350693941054583
59	255	85	155	203.78237139650344
85	155	59	255	203.78237139650344
59	130	86	215	90.47976776043419
86	215	59	130	90.47976776043419
59	255	87	115	99.29737263001238
87	115	59	255	99.29737263001238
59	320	88	280	26.973848233059
88	280	59	320	26.973848233059
59	130	89	260	36.691413468376716
89	260	59	130	36.691413468376716
59	200	90	225	34.76639953105958
90	225	59	200	34.76639953105958
59	85	91	200	92.17868841431856
91	200	59	85	92.17868841431856
59	215	92	195	95.13940212143363
92	195	59	215	95.13940212143363
59	40	93	50	28.648476586472967
93	50	59	40	28.648476586472967
59	315	94	35	16.907513690784363
94	35	59	315	16.907513690784363
59	120	95	255	45.44859635844163
95	255	59	120	45.44859635844163
59	255	96	290	107.06462370132027
96	290	59	255	107.06462370132027
59	275	97	300	90.71804525003907
97	300	59	275	90.71804525003907
59	155	98	165	94.23570733192138
98	165	59	155	94.23570733192138
59	120	99	80	30.361757361847022
99	80	59	120	30.361757361847022
60	320	61	255	192.64512570016035
61	255	60	320	192.64512570016035
60	40	62	145	78.63412510690685
62	145	60	40	78.63412510690685
60	305	63	150	82.71303032063999
63	150	60	305	82.71303032063999
60	155	64	350	21.459634137968322
64	350	60	155	21.459634137968322
60	315	65	55	120.47870092707113
65	55	60	315	120.47870092707113
60	280	66	355	190.95459549168615
66	355	60	280	190.95459549168615
60	125	67	250	88.10462777743392
67	250	60	125	88.10462777743392
60	20	68	240	83.38368401247658
68	240	60	20	83.38368401247658
60	270	69	95	72.25438985138123
69	95	60	270	72.25438985138123
60	85	70	310	80.95539011323181
70	310	60	85	80.95539011323181
60	155	71	115	182.3407633802504
71	115	60	155	182.3407633802504
60	5	72	355	187.7390735781407
72	355	60	5	187.7390735781407
60	295	73	195	25.982980215637415
73	195	60	295	25.982980215637415
60	95	74	70	202.03347697177347
74	70	60	95	202.03347697177347
60	140	75	135	24.24406707833765
75	135	60	140	24.24406707833765
60	95	76	170	204.25605160512902
76	170	60	95	204.25605160512902
60	35	77	45	193.09273989980306
77	45	60	35	193.09273989980306
60	220	78	250	91.68079937931222
78	250	60	220	91.68079937931222
60	30	79	155	144.23110714136436
79	155	60	30	144.23110714136436
60	235	80	270	89.67506031351269
80	270	60	235	89.67506031351269
60	335	81	105	110.37695557756207
81	105	60	335	110.37695557756207
60	330	82	5	84.05396045085126
82	5	60	330	84.05396045085126
60	65	83	90	75.18933495674688
83	90	60	65	75.18933495674688
60	135	84	280	84.86052761154158
84	280	60	135	84.86052761154158
60	260	85	355	129.3920518680997
85	355	60	260	129.3920518680997
60	185	86	95	160.28988815932522
86	95	60	185	160.28988815932522
60	90	87	115	169.51736838979164
87	115	60	90	169.51736838979164
60	315	88	230	103.69702154250595
88	230	60	315	103.69702154250595
60	145	89	225	115.06931230372587
89	225	60	145	115.06931230372587
60	300	90	90	99.09905594456966
90	90	60	300	99.09905594456966
60	155	91	165	23.818274113058127
91	165	60	155	23.818274113058127
60	115	92	190	26.790658625378615
92	190	60	115	26.790658625378615
60	300	93	265	94.63474999907612
93	265	60	300	94.63474999907612
60	235	94	320	82.43188965723427
94	320	60	235	82.43188965723427
60	310	95	60	114.66363917703522
95	60	60	310	114.66363917703522
60	275	96	115	179.51285888243896
96	115	60	275	179.51285888243896
60	270	97	115	160.2725956392216
97	115	60	270	160.2725956392216
60	10	98	350	167.4371519644347
98	350	60	10	167.4371519644347
60	35	99	135	96.53735623684696
99	135	60	35	96.53735623684696
61	100	62	25	119.46325006476428
62	25	61	100	119.46325006476428
61	260	63	75	115.95494066008892
63	75	61	260	115.95494066008892
61	170	64	160	185.7634317786818
64	160	61	170	185.7634317786818
61	280	65	265	92.78673210772108
65	265	61	280	92.78673210772108
61	280	66	95	29.505303923590304
66	95	61	280	29.505303923590304
61	95	67	60	122.33656026273701
67	60	61	95	122.33656026273701
61	260	68	60	114.69427566396091
68	60	61	260	114.69427566396091
61	90	69	155	125.15210920533579
69	155	61	90	125.15210920533579
61	230	70	305	270.2640527546264
70	305	61	230	270.2640527546264
61	15	71	330	21.567256089347968
71	330	61	15	21.567256089347968
61	35	72	40	11.963221826234678
72	40	61	35	11.963221826234678
61	355	73	155	206.4262976493427
73	155	61	355	206.4262976493427
61	280	74	275	41.34773191270225
74	275	61	280	41.34773191270225
61	55	75	300	208.35128122224666
75	300	61	55	208.35128122224666
61	125	76	285	34.119977833939664
76	285	61	125	34.119977833939664
61	240	77	205	25.978941612355122
77	205	61	240	25.978941612355122
61	95	78	125	107.9102680295977
78	125	61	95	107.9102680295977
61	80	79	150	57.02718243583467
79	150	61	80	57.02718243583467
61	270	80	145	110.12398690591783
80	145	61	270	110.12398690591783
61	100	81	270	96.1081042557152
81	270	61	100	96.1081042557152
61	260	82	30	116.7157821579051
82	30	61	260	116.7157821579051
61	280	83	150	123.82603449630317
83	150	61	280	123.82603449630317
61	260	84	5	114.33208334522116
84	5	61	260	114.33208334522116
61	230	85	10	312.35323624904345
85	10	61	230	312.35323624904345
61	85	86	20	38.93109225585017
86	20	61	85	38.93109225585017
61	280	87	150	40.8575959938842
87	150	61	280	40.8575959938842
61	280	88	95	101.61012148244528
88	95	61	280	101.61012148244528
61	280	89	265	96.46961919285599
89	265	61	280	96.46961919285599
61	95	90	340	102.44386484068185
90	340	61	95	102.44386484068185
61	350	91	160	204.9735822941936
91	160	61	350	204.9735822941936
61	235	92	135	207.21758670302162
92	135	61	235	207.21758670302162
61	345	93	20	107.10394561957371
93	20	61	345	107.10394561957371
61	100	94	45	116.3416173914735
94	45	61	100	116.3416173914735
61	185	95	190	90.28579242538389
95	190	61	185	90.28579242538389
61	280	96	210	34.689837783858366
96	210	61	280	34.689837783858366
61	280	97	15	47.538137298187024
97	15	61	280	47.538137298187024
61	265	98	180	44.23471837725456
98	180	61	265	44.23471837725456
61	280	99	265	107.79084962378133
99	265	61	280	107.79084962378133
62	100	63	290	17.282432483459807
63	290	62	100	17.282432483459807
62	45	64	195	76.38627811460564
64	195	62	45	76.38627811460564
62	15	65	80	35.86915543542783
65	80	62	15	35.86915543542783
62	135	66	355	116.67584656378764
66	355	62	135	116.67584656378764
62	180	67	275	26.2150424934804
67	275	62	180	26.2150424934804
62	25	68	210	16.282195358458306
68	210	62	25	16.282195358458306
62	275	69	55	17.810517241577784
69	55	62	275	17.810517241577784
62	130	70	135	160.31312183310837
70	135	62	130	160.31312183310837
62	110	71	35	109.90823432892266
71	35	62	110	109.90823432892266
62	30	72	290	118.06886255817997
72	290	62	30	118.06886255817997
62	325	73	15	94.58932872460734
73	15	62	325	94.58932872460734
62	140	74	260	128.36204149937475
74	260	62	140	128.36204149937475
62	230	75	350	95.73884877996178
75	350	62	230	95.73884877996178
62	305	76	170	133.77973134616138
76	170	62	305	133.77973134616138
62	325	77	230	120.56356555579873
77	230	62	325	120.56356555579873
62	200	78	300	25.238131887852326
78	300	62	200	25.238131887852326
62	130	79	240	70.81778903754162
79	240	62	130	70.81778903754162
62	285	80	235	24.316776106854775
80	235	62	285	24.316776106854775
62	205	81	90	31.369216240441624
81	90	62	205	31.369216240441624
62	180	82	305	17.200989410347823
82	305	62	180	17.200989410347823
62	15	83	330	16.6217190168815
83	330	62	15	16.6217190168815
62	95	84	220	18.785371859262597
84	220	62	95	18.785371859262597
62	255	85	355	207.4209369687053
85	355	62	255	207.4209369687053
62	25	86	30	89.34013735835966
86	30	62	25	89.34013735835966
62	130	87	295	97.01714644031442
87	295	62	130	97.01714644031442
62	20	88	275	29.08713470780425
88	275	62	20	29.08713470780425
62	190	89	255	36.306747251120164
89	255	62	190	36.306747251120164
62	25	90	130	31.1296874171967
90	130	62	25	31.1296874171967
62	70	91	205	92.77556949991774
91	205	62	70	92.77556949991774
62	45	92	185	95.63672880466373
92	185	62	45	95.63672880466373
62	285	93	235	28.612041977647625
93	235	62	285	28.612041977647625
62	30	94	50	12.453223143789085
94	50	62	30	12.453223143789085
62	175	95	250	42.59835196488203
95	250	62	175	42.59835196488203
62	310	96	290	103.91062850716695
96	290	62	310	103.91062850716695
62	335	97	305	90.68500864680682
97	305	62	335	90.68500864680682
62	0	98	315	93.83566197211499
98	315	62	0	93.83566197211499
62	200	99	280	26.129396114656455
99	280	62	200	26.129396114656455
63	325	64	135	78.98657477727923
64	135	63	325	78.98657477727923
63	185	65	40	42.56381615903926
65	40	63	185	42.56381615903926
63	275	66	355	114.45863303745654
66	355	63	275	114.45863303745654
63	195	67	300	16.44757270768696
67	300	63	195	16.44757270768696
63	80	68	80	17.699189226448148
68	80	63	80	17.699189226448148
63	295	69	240	18.089795818878546
69	240	63	295	18.089795818878546
63	140	70	140	162.33645777493888
70	140	63	140	162.33645777493888
63	290	71	230	108.67134513919079
71	230	63	290	108.67134513919079
63	65	72	175	112.88163138562528
72	175	63	65	112.88163138562528
63	135	73	140	98.47852939634262
73	140	63	135	98.47852939634262
63	90	74	75	126.70592343920995
74	75	63	90	126.70592343920995
63	315	75	120	97.92360302945433
75	120	63	315	97.92360302945433
63	80	76	235	127.5846674288346
76	235	63	80	127.5846674288346
63	80	77	225	117.68595780487773
77	225	63	80	117.68595780487773
63	140	78	60	22.015970856608465
78	60	63	140	22.015970856608465
63	305	79	65	72.49560434659712
79	65	63	305	72.49560434659712
63	290	80	50	21.62179520012204
80	50	63	290	21.62179520012204
63	205	81	285	35.80696316020826
81	285	63	205	35.80696316020826
63	175	82	330	29.13785239887313
82	330	63	175	29.13785239887313
63	295	83	55	20.505455544318043
83	55	63	295	20.505455544318043
63	285	84	215	11.71633935500501
84	215	63	285	11.71633935500501
63	135	85	155	208.29980610643537
85	155	63	135	208.29980610643537
63	30	86	200	88.46033239196686
86	200	63	30	88.46033239196686
63	280	87	220	95.39302205904497
87	220	63	280	95.39302205904497
63	210	88	295	28.054343557653073
88	295	63	210	28.054343557653073
63	10	89	225	37.41505340122537
89	225	63	10	37.41505340122537
63	340	90	110	26.273057262317458
90	110	63	340	26.273057262317458
63	315	91	325	96.60144443849605
91	325	63	315	96.60144443849605
63	135	92	315	98.25506429907594
92	315	63	135	98.25506429907594
63	170	93	105	22.37145510871825
93	105	63	170	22.37145510871825
63	290	94	120	14.943864178572733
94	120	63	290	14.943864178572733
63	180	95	305	41.2822203588292
95	305	63	180	41.2822203588292
63	100	96	295	103.68688417853426
96	295	63	100	103.68688417853426
63	275	97	120	84.6436380537341
97	120	63	275	84.6436380537341
63	35	98	170	91.60645456896201
98	170	63	35	91.60645456896201
63	345	99	135	24.82560051490144
99	135	63	345	24.82560051490144
64	335	65	95	115.4991475948474
65	95	64	335	115.4991475948474
64	220	66	185	187.7478439407522
66	185	64	220	187.7478439407522
64	200	67	255	84.90511633824546
67	255	64	200	84.90511633824546
64	195	68	65	78.69314419905218
68	65	64	195	78.69314419905218
64	205	69	35	70.09663589339223
69	35	64	205	70.09663589339223
64	110	70	295	82.48270854460726
70	295	64	110	82.48270854460726
64	140	71	135	178.68204580803786
71	135	64	140	178.68204580803786
64	340	72	0	183.1166930252501
72	0	64	340	183.1166930252501
64	345	73	160	25.49584975900407
73	160	64	345	25.49584975900407
64	125	74	65	198.02898178245053
74	65	64	125	198.02898178245053
64	170	75	140	29.346560372659294
75	140	64	170	29.346560372659294
64	40	76	10	197.90691255298748
76	10	64	40	197.90691255298748
64	325	77	40	188.44268603229298
77	40	64	325	188.44268603229298
64	320	78	65	88.57320988198612
78	65	64	320	88.57320988198612
64	145	79	325	139.80889229938288
79	325	64	145	139.80889229938288
64	150	80	200	88.54514113327025
80	200	64	150	88.54514113327025
64	165	81	100	105.385156930659
81	100	64	165	105.385156930659
64	165	82	355	79.56396591725523
82	355	64	165	79.56396591725523
64	195	83	180	73.37417025603244
83	180	64	195	73.37417025603244
64	155	84	10	79.93203558069547
84	10	64	155	79.93203558069547
64	275	85	345	131.01419519367744
85	345	64	275	131.01419519367744
64	195	86	195	156.0805358370172
86	195	64	195	156.0805358370172
64	310	87	295	167.289918258449
87	295	64	310	167.289918258449
64	330	88	55	99.34273014367426
88	55	64	330	99.34273014367426
64	340	89	40	110.25224395165583
89	40	64	340	110.25224395165583
64	140	90	100	98.36680582683746
90	100	64	140	98.36680582683746
64	160	91	340	26.219346819769555
91	340	64	160	26.219346819769555
64	15	92	5	27.627966497743703
92	5	64	15	27.627966497743703
64	315	93	265	90.0527221742301
93	265	64	315	90.0527221742301
64	195	94	245	80.67929196428511
94	245	64	195	80.67929196428511
64	330	95	320	111.0768731281781
95	320	64	330	111.0768731281781
64	40	96	125	173.818380544825
96	125	64	40	173.818380544825
64	115	97	290	155.1922546646875
97	290	64	115	155.1922546646875
64	10	98	350	163.8171249087079
98	350	64	10	163.8171249087079
64	20	99	130	91.70864045667834
99	130	64	20	91.70864045667834
65	265	66	95	96.30260057941501
66	95	65	265	96.30260057941501
65	65	67	95	36.791231699068476
67	95	65	65	36.791231699068476
65	65	68	195	35.923162127410684
68	195	65	65	35.923162127410684
65	100	69	150	42.671296567945895
69	150	65	100	42.671296567945895
65	70	70	135	209.45964775565074
70	135	65	70	209.45964775565074
65	35	71	115	96.65627163052487
71	115	65	35	96.65627163052487
65	35	72	105	94.9070837684001
72	105	65	35	94.9070837684001
65	75	73	195	136.4718420106096
73	195	65	75	136.4718420106096
65	200	74	135	106.46928223770063
74	135	65	200	106.46928223770063
65	70	75	305	136.00302349120238
75	305	65	70	136.00302349120238
65	70	76	130	110.29977644368601
76	130	65	70	110.29977644368601
65	70	77	60	94.60698228350446
77	60	65	70	94.60698228350446
65	100	78	125	27.188016814876526
78	125	65	100	27.188016814876526
65	255	79	190	55.864687512601385
79	190	65	255	55.864687512601385
65	275	80	135	29.57759558492932
80	135	65	275	29.57759558492932
65	50	81	240	20.422232319197054
81	240	65	50	20.422232319197054
65	250	82	315	33.781481537825435
82	315	65	250	33.781481537825435
65	75	83	325	40.904311723655425
83	325	65	75	40.904311723655425
65	125	84	135	43.46302224799601
84	135	65	125	43.46302224799601
65	65	85	40	256.03161555436475
85	40	65	65	256.03161555436475
65	250	86	215	64.8509441333486
86	215	65	250	64.8509441333486
65	95	87	335	74.45089515265373
87	335	65	95	74.45089515265373
65	85	88	275	23.026964598846824
88	275	65	85	23.026964598846824
65	80	89	80	18.176794955666555
89	80	65	80	18.176794955666555
65	280	90	155	19.78890407932385
90	155	65	280	19.78890407932385
65	85	91	155	134.57912519385127
91	155	65	85	134.57912519385127
65	250	92	140	136.20434627524372
92	140	65	250	136.20434627524372
65	310	93	140	34.950833096408225
93	140	65	310	34.950833096408225
65	260	94	210	32.404358439371876
94	210	65	260	32.404358439371876
65	240	95	100	24.517487243818064
95	100	65	240	24.517487243818064
65	40	96	75	83.94653425485401
96	75	65	40	83.94653425485401
65	230	97	195	69.05997199724582
97	195	65	230	69.05997199724582
65	60	98	305	67.41010699187943
98	305	65	60	67.41010699187943
65	80	99	85	27.048688568757278
99	85	65	80	27.048688568757278
66	265	67	80	119.06195937149766
67	80	66	265	119.06195937149766
66	345	68	30	114.81898814531395
68	30	66	345	114.81898814531395
66	80	69	125	123.70191880165801
69	125	66	80	123.70191880165801
66	185	70	300	267.64659709293096
70	300	66	185	267.64659709293096
66	200	71	175	32.52159002321442
71	175	66	200	32.52159002321442
66	155	72	295	33.30479751474238
72	295	66	155	33.30479751474238
66	245	73	35	204.96326736246382
73	35	66	245	204.96326736246382
66	175	74	75	22.479785257503025
74	75	66	175	22.479785257503025
66	70	75	290	207.8807354991455
75	290	66	70	207.8807354991455
66	190	76	200	28.205292165989896
76	200	66	190	28.205292165989896
66	350	77	60	30.999660316699675
77	60	66	350	30.999660316699675
66	355	78	205	107.07170209093455
78	205	66	355	107.07170209093455
66	160	79	350	55.531398170109796
79	350	66	160	55.531398170109796
66	260	80	65	110.08025078962943
80	65	66	260	110.08025078962943
66	340	81	95	96.8100716559502
81	95	66	340	96.8100716559502
66	160	82	150	116.16969857373192
82	150	66	160	116.16969857373192
66	85	83	320	121.62324331883406
83	320	66	85	121.62324331883406
66	165	84	100	114.58359562443643
84	100	66	165	114.58359562443643
66	185	85	355	315.35892051074194
85	355	66	185	315.35892051074194
66	15	86	330	40.35346813891502
86	330	66	15	40.35346813891502
66	190	87	100	27.41476688688504
87	100	66	190	27.41476688688504
66	345	88	245	101.28258203464186
88	245	66	345	101.28258203464186
66	335	89	285	96.29746013444885
89	285	66	335	96.29746013444885
66	80	90	265	98.78167499343314
90	265	66	80	98.78167499343314
66	240	91	40	205.5612792853267
91	40	66	240	205.5612792853267
66	60	92	30	205.8494946587936
92	30	66	60	205.8494946587936
66	355	93	45	103.91210150624721
93	45	66	355	103.91210150624721
66	350	94	355	114.0184758784136
94	355	66	350	114.0184758784136
66	165	95	255	87.10635978824625
95	255	66	165	87.10635978824625
66	185	96	305	25.290572225233902
96	305	66	185	25.290572225233902
66	185	97	295	43.15022381540408
97	295	66	185	43.15022381540408
66	95	98	140	42.156444922888866
98	140	66	95	42.156444922888866
66	345	99	290	105.31132226801603
99	290	66	345	105.31132226801603
67	95	68	20	18.878732213321538
68	20	67	95	18.878732213321538
67	285	69	140	25.288921610338985
69	140	67	285	25.288921610338985
67	255	70	310	176.70261504949758
70	310	67	255	176.70261504949758
67	300	71	120	116.6363500542003
71	120	67	300	116.6363500542003
67	220	72	280	118.84680843714844
72	280	67	220	118.84680843714844
67	85	73	195	104.19201361645086
73	195	67	85	104.19201361645086
67	285	74	90	131.72201435097395
74	90	67	285	131.72201435097395
67	70	75	305	103.26692870282149
75	305	67	70	103.26692870282149
67	60	76	65	134.70241580533002
76	65	67	60	134.70241580533002
67	75	77	55	119.55674974084951
77	55	67	75	119.55674974084951
67	100	78	290	29.227955358526245
78	290	67	100	29.227955358526245
67	55	79	15	78.77531859071868
79	15	67	55	78.77531859071868
67	105	80	130	22.954134873357233
80	130	67	105	22.954134873357233
67	140	81	30	31.28514665987728
81	30	67	140	31.28514665987728
67	280	82	300	15.39857193134813
82	300	67	280	15.39857193134813
67	265	83	315	28.397951865920675
83	315	67	265	28.397951865920675
67	305	84	125	19.193290489446778
84	125	67	305	19.193290489446778
67	75	85	175	224.2677111473163
85	175	67	75	224.2677111473163
67	55	86	30	88.49896678879163
86	30	67	55	88.49896678879163
67	285	87	135	101.65614368673548
87	135	67	285	101.65614368673548
67	275	88	270	26.268373660586022
88	270	67	275	26.268373660586022
67	130	89	210	34.69443961073142
89	210	67	130	34.69443961073142
67	285	90	135	30.161457770993117
90	135	67	285	30.161457770993117
67	245	91	330	102.84855465685992
91	330	67	245	102.84855465685992
67	255	92	190	104.6496707813465
92	190	67	255	104.6496707813465
67	130	93	135	23.074677425340134
93	135	67	130	23.074677425340134
67	275	94	195	28.055597746137128
94	195	67	275	28.055597746137128
67	275	95	255	42.468043558384544
95	255	67	275	42.468043558384544
67	70	96	275	109.09171822075557
96	275	67	70	109.09171822075557
67	70	97	200	96.20883965919607
97	200	67	70	96.20883965919607
67	100	98	310	94.13085506040126
98	310	67	100	94.13085506040126
67	90	99	80	23.804315541269407
99	80	67	90	23.804315541269407
68	250	69	200	24.32651643925151
69	200	68	250	24.32651643925151
68	100	70	310	172.73097737496943
70	310	68	100	172.73097737496943
68	165	71	115	110.39054981865833
71	115	68	165	110.39054981865833
68	170	72	280	112.27776130903767
72	280	68	170	112.27776130903767
68	60	73	335	100.6727078183094
73	335	68	60	100.6727078183094
68	130	74	85	125.71267237987097
74	85	68	130	125.71267237987097
68	55	75	130	101.62495246195064
75	130	68	55	101.62495246195064
68	95	76	235	126.99188493923128
76	235	68	95	126.99188493923128
68	115	77	235	115.51663015656837
77	235	68	115	115.51663015656837
68	265	78	190	23.459696567492816
78	190	68	265	23.459696567492816
68	165	79	335	68.50610457822869
79	335	68	165	68.50610457822869
68	255	80	15	19.369500999981607
80	15	68	255	19.369500999981607
68	205	81	265	25.88699232888997
81	265	68	205	25.88699232888997
68	205	82	140	14.695767323653968
82	140	68	205	14.695767323653968
68	25	83	150	21.08297429724394
83	150	68	25	21.08297429724394
68	255	84	190	16.36379447134034
84	190	68	255	16.36379447134034
68	85	85	15	220.3465337936829
85	15	68	85	220.3465337936829
68	30	86	215	84.824320860433
86	215	68	30	84.824320860433
68	140	87	130	93.38819237237621
87	130	68	140	93.38819237237621
68	190	88	265	24.127742051269493
